0,Year,Month,Day,Hour,Minute,Second,Station,Date(Local_Day),MSLPress(hPa),PET(mm),Rain(mm),RH(%),SoilM(mm),TempEarth10cm(C),Radn(MJ/m2),Tmax(C),Tmin(C),VapPress(hPa),WindSpeed(mps)
,2010,7,21,9,0,0,30914,20100721,1023.3,1,25.2,82,18.3,8.2,4.2,14.5,5.8,9.6,3.5
,2010,7,22,9,0,0,30914,20100722,1012.8,0.6,13.8,89,11.7,10.8,6,16.9,9.4,13.8,3.5
,2010,7,23,9,0,0,30914,20100723,1009.7,0.8,3.7,96,3.3,10.5,7.3,15.8,8.6,12.3,1.5
,2010,7,24,9,0,0,30914,20100724,1011.7,1,0,89,-1.1,9.2,9.3,16,5.2,10.3,1.6
,2010,7,25,9,0,0,30914,20100725,1017.5,1,0,93,-1.8,8,10.7,13.9,2.6,8.8,1.4
,2010,7,26,9,0,0,30914,20100726,1022.1,0.7,2.9,96,0.7,7.1,7,12.8,0.1,7.7,1
,2010,7,27,9,0,0,30914,20100727,1019,0.9,3.2,89,2.5,7.8,7.3,15,4,10.4,3.1
,2010,7,28,9,0,0,30914,20100728,1020.7,1,0,93,-1,7.7,9.9,14.3,4,9.4,1.9
,2010,7,29,9,0,0,30914,20100729,1025.2,0.8,0,97,-1.9,7.6,9.2,13.8,4.1,9.8,1
,2010,7,30,9,0,0,30914,20100730,1030.8,1.1,0,96,-2.7,6.6,11.1,14.4,0.9,7.5,1.1
,2010,7,31,9,0,0,30914,20100731,1035.1,0.8,0,94,-3.6,6.3,9,14.5,2.8,9,1.7
,2010,8,1,9,0,0,30914,20100801,1028.9,0.7,31,82,22.8,8.7,3.9,14.5,6.4,11.2,3.7
,2010,8,2,9,0,0,30914,20100802,1017.4,1.1,3.1,93,1.9,12.2,9.3,17.5,10.7,14.4,4
,2010,8,3,9,0,0,30914,20100803,1016.2,0.3,13.8,98,11.9,10.9,3.3,15.7,7.6,13.2,2
,2010,8,4,9,0,0,30914,20100804,1012.8,0.4,8.7,95,9.7,12.7,2.1,16.7,11.9,15.8,3.8
,2010,8,5,9,0,0,30914,20100805,1006.6,1,0,97,-1.2,11.8,8,16,9.8,13.1,2.4
,2010,8,6,9,0,0,30914,20100806,1021.1,1,0,97,-2.3,9.5,9.9,15.7,4.4,9.9,1
,2010,8,7,9,0,0,30914,20100807,1013.9,0.3,18.6,93,13.1,10.9,2.5,14.3,6.6,12.6,2.4
,2010,8,8,9,0,0,30914,20100808,1002.2,1.2,11.6,94,9.9,11.2,10,15.2,8.7,12.3,3
,2010,8,9,9,0,0,30914,20100809,1007.6,1.4,0,85,-1.2,9.9,10.9,13.1,7.2,9.7,3.4
,2010,8,10,9,0,0,30914,20100810,1026.7,1.4,0,89,-2.2,7.2,14.3,13.1,0.2,7,1.2
,2010,8,11,9,0,0,30914,20100811,1030,1.2,0,92,-3.4,6.7,12.7,13.8,0.5,7.5,1.1
,2010,8,12,9,0,0,30914,20100812,1029.7,1.4,0,96,-4.5,6.4,12,15.2,0,7.6,1.8
,2010,8,13,9,0,0,30914,20100813,1019.6,0.5,18.4,79,12.9,10.5,4.7,17,4.6,13,4.6
,2010,8,14,9,0,0,30914,20100814,1014.5,0.4,42.9,96,36.3,13.2,1.7,16,14.4,16.9,2.4
,2010,8,15,9,0,0,30914,20100815,1010.1,0.7,0,96,-0.9,12.7,2.8,15.9,12.3,14.4,1.8
,2010,8,16,9,0,0,30914,20100816,1012.9,0.7,1.4,97,0,10.9,5.1,14.4,7.7,12.2,1
,2010,8,17,9,0,0,30914,20100817,1009.4,1.5,9.3,91,6.9,12,12.2,18,9.4,14.3,3.7
,2010,8,18,9,0,0,30914,20100818,1004.7,1.4,4.5,86,3.7,11.7,9.7,13.6,8.8,10.6,3.3
,2010,8,19,9,0,0,30914,20100819,1009.7,1.4,1.1,91,0.8,9.5,10.8,15.1,5.3,10.5,2.5
,2010,8,20,9,0,0,30914,20100820,1012.8,0.8,7,96,5.7,9.4,5.4,13.6,4.7,10,2
,2010,8,21,9,0,0,30914,20100821,1003.5,0.7,1.1,96,0,11.4,7,15.5,8.1,14.3,3.2
,2010,8,22,9,0,0,30914,20100822,1010.2,1.3,2.9,90,2.2,9.7,11.1,14.9,6,11.2,2.3
,2010,8,23,9,0,0,30914,20100823,1012.2,1.5,0,94,-0.4,9.5,12.4,15.7,6.3,11,2.1
,2010,8,24,9,0,0,30914,20100824,1014.3,1.8,0,92,-1.8,9.2,15.1,14.9,5.4,10.1,1.6
,2010,8,25,9,0,0,30914,20100825,1015.7,1.4,29.6,85,24.3,8.7,9.9,15.3,4,10.1,4.3
,2010,8,26,9,0,0,30914,20100826,1007.4,1.5,1.4,95,0.7,11.2,10.8,17.6,10.1,13.5,2.9
,2010,8,27,9,0,0,30914,20100827,1010.7,0.9,1.5,97,0.1,11.8,7.4,15.4,10.4,13.4,1.2
,2010,8,28,9,0,0,30914,20100828,1011.3,1.3,4.5,98,3.4,11,12.1,17.6,6.9,13,2.1
,2010,8,29,9,0,0,30914,20100829,1007.6,1.2,9.3,93,7.9,11.4,8.8,15.3,9.5,12.8,2.1
,2010,8,30,9,0,0,30914,20100830,1002.2,1.8,3.1,93,1.6,10.6,12.1,15.6,6.6,10.7,2.5
,2010,8,31,9,0,0,30914,20100831,1007.9,1.2,6.9,89,6,10.4,8.4,14.3,6.8,10.7,2.1
,2010,9,1,9,0,0,30914,20100901,1015.6,2,0,83,-1.6,9.8,15.2,17.1,4.8,9.7,1.5
,2010,9,2,9,0,0,30914,20100902,1015.5,0.7,0,92,-3,10.2,7,13.5,5.5,11.3,3.1
,2010,9,3,9,0,0,30914,20100903,1006.2,2,5.1,86,0.4,10.3,13.4,14.6,7.8,11.2,4
,2010,9,4,9,0,0,30914,20100904,1019.6,2.1,0,75,-3.4,9,17.3,15.1,4.1,8.8,3.2
,2010,9,5,9,0,0,30914,20100905,1029.1,1.4,0,83,-4.9,9.2,11.2,15,5.2,10.6,2.5
,2010,9,6,9,0,0,30914,20100906,1020.5,1.1,22.7,82,13.1,11.5,4.6,16.3,10.2,13,4.6
,2010,9,7,9,0,0,30914,20100907,1017.4,0.8,1.1,98,-0.8,13.1,4.7,15.6,11.8,14.4,2
,2010,9,8,9,0,0,30914,20100908,1022.6,1.5,0,98,-1.9,10.9,10.5,17,6.3,11.5,1.5
,2010,9,9,9,0,0,30914,20100909,1019.4,1,14.1,89,10.1,12.8,5.3,16.8,9.4,13.5,4.3
,2010,9,10,9,0,0,30914,20100910,1017.7,2.2,0,85,-3.1,13,13.7,17.4,11.4,13.1,3.4
,2010,9,11,9,0,0,30914,20100911,1021.7,1.3,15.7,93,9.2,11.2,6.2,17,6.1,12.1,3.2
,2010,9,12,9,0,0,30914,20100912,1007.9,1.1,1.8,97,0.9,13.9,8.5,19.1,10.9,17.1,3.6
,2010,9,13,9,0,0,30914,20100913,1013.1,1.7,0,90,-3.3,13.8,9.9,15.8,12.4,14.3,3.5
,2010,9,14,9,0,0,30914,20100914,1013.4,1.9,3.6,90,-1.2,12.3,12.5,16.4,9,12.6,3.3
,2010,9,15,9,0,0,30914,20100915,1012.4,2.7,3,80,-1.1,12.5,17.3,15.5,9.3,11.1,3.2
,2010,9,16,9,0,0,30914,20100916,1005.3,1.3,3.3,92,0.2,11.2,7.8,18.2,4.2,11.3,4.3
,2010,9,17,9,0,0,30914,20100917,1004.1,2.1,8.7,83,5.6,12.1,10.4,16.9,9.6,13.3,5.4
,2010,9,18,9,0,0,30914,20100918,1004.2,2.2,0,78,-0.6,10.8,11.5,15.9,7.6,11.2,7
,2010,9,19,9,0,0,30914,20100919,1005.5,2.8,1.1,80,-2.2,12.3,15.7,16.6,11.8,12.9,6.9
,2010,9,20,9,0,0,30914,20100920,1011.5,2.7,13.4,79,7.3,11,11.9,15.9,8,11.2,5.8
,2010,9,21,9,0,0,30914,20100921,1003,3.1,4.9,81,3.3,11.9,15,15.6,11.3,11.8,6.7
,2010,9,22,9,0,0,30914,20100922,998.2,3.4,2.3,76,0.5,11.4,17.9,13.5,9.4,9.8,6.1
,2010,9,23,9,0,0,30914,20100923,1008.6,2.2,1.1,84,-1.8,10.9,11.9,15.4,8.5,11.9,6.4
,2010,9,24,9,0,0,30914,20100924,1018.2,2.2,0,84,-2.9,10.4,13.7,16.4,6.9,11.6,4.1
,2010,9,25,9,0,0,30914,20100925,1017.9,1.7,0,86,-4.9,12.2,9.6,16.7,11.2,13.6,4.6
,2010,9,26,9,0,0,30914,20100926,1023.9,2.2,0,89,-6.5,12,13.1,18.8,9.2,13.9,3.3
,2010,9,27,9,0,0,30914,20100927,1025.1,2.6,0,87,-8.2,13.6,14.3,20,12.6,15.1,2.5
,2010,9,28,9,0,0,30914,20100928,1023,2.9,0,92,-10.2,13.2,20.4,20.2,8.9,14,1.4
,2010,9,29,9,0,0,30914,20100929,1022.1,2.7,0,87,-12.3,14.2,19.6,20.3,9.8,15,2.1
,2010,9,30,9,0,0,30914,20100930,1020,1.3,12.2,83,-1.6,15.1,6.4,18.8,12.4,15.7,3.3
,2010,10,1,9,0,0,30914,20101001,1020.8,2.2,1.4,90,-2.8,14.5,12.1,16.6,11.1,12.5,3.9
,2010,10,2,9,0,0,30914,20101002,1030.7,3.3,0,77,-6.4,11.9,23,17.9,4.5,10.4,2.5
,2010,10,3,9,0,0,30914,20101003,1032.1,3,0,86,-9.7,12,22.9,18.3,4.3,11.5,1.6
,2010,10,4,9,0,0,30914,20101004,1035.1,3.3,0,78,-13,12.5,23.6,19.1,5.8,11.1,1.5
,2010,10,5,9,0,0,30914,20101005,1034.1,2.9,0,86,-16.3,12.6,20.3,19.1,6.3,12.5,1.5
,2010,10,6,9,0,0,30914,20101006,1032.1,2.5,0,84,-18.5,14.5,13.7,17.9,11.2,13,2.4
,2010,10,7,9,0,0,30914,20101007,1025,2,0,85,-21.7,13.8,12.6,17.5,9.2,13.5,2.8
,2010,10,8,9,0,0,30914,20101008,1022,2.7,0,87,-23.4,13.8,15.6,18.3,9.4,13.5,2.7
,2010,10,9,9,0,0,30914,20101009,1016,3.3,0,84,-26.4,14.6,17.8,17.2,12.6,14.1,5
,2010,10,10,9,0,0,30914,20101010,1026.1,2.9,2.9,76,-26.8,12.1,19.4,17.2,5.3,10.7,3
,2010,10,11,9,0,0,30914,20101011,1022.5,2.8,0,85,-28,12.1,12.9,14.2,7.5,9.6,3.3
,2010,10,12,9,0,0,30914,20101012,1027,4.6,0,56,-29.4,10.2,25.3,16.3,3.8,7.4,4.9
,2010,10,13,9,0,0,30914,20101013,1015,2.4,0,65,-30.9,12.2,9.9,18.5,9.9,11.5,4.9
,2010,10,14,9,0,0,30914,20101014,1009,2.3,7,88,-27.7,13.8,14,19,12.9,15.1,2
,2010,10,15,9,0,0,30914,20101015,1011.5,2.6,0,88,-30.1,14.6,12.4,19.5,12.9,15.1,1.9
,2010,10,16,9,0,0,30914,20101016,1014.5,3.2,0,87,-33.3,14.9,17.3,18.7,12.3,13.6,2.6
,2010,10,17,9,0,0,30914,20101017,1007.3,1.6,2.2,79,-34.2,15,7.5,17.7,10.6,13.2,3.1
,2010,10,18,9,0,0,30914,20101018,1007.4,3.8,0,79,-36.9,14.1,21.9,16.8,10.8,12.4,4.9
,2010,10,19,9,0,0,30914,20101019,1016.2,2.7,0,79,-39.7,12.6,18.6,17.2,5.1,11.2,2.6
,2010,10,20,9,0,0,30914,20101020,1009.9,4.2,0,75,-42.7,13.6,21.9,15.8,10.7,11.6,4.8
,2010,10,21,9,0,0,30914,20101021,1008.9,2.9,0,79,-45.5,13.2,16.6,15.6,8.4,11.9,5.7
,2010,10,22,9,0,0,30914,20101022,1016.7,4.4,0,68,-48.5,12.6,27.2,18.3,6.5,9.9,3
,2010,10,23,9,0,0,30914,20101023,1025.4,4.1,0,79,-51.8,12.7,26.5,21,4.7,11.4,2
,2010,10,24,9,0,0,30914,20101024,1029,3.8,0,86,-55.1,13.9,25.9,21.6,5.8,13.2,1.5
,2010,10,25,9,0,0,30914,20101025,1029.9,3.9,0,84,-58.4,14.6,23.9,21.9,8.7,14.3,1.7
,2010,10,26,9,0,0,30914,20101026,1030.5,4.1,0,85,-61.7,14.6,25.7,21.9,7.7,13.7,1.6
,2010,10,27,9,0,0,30914,20101027,1028.5,3.2,0,76,-65,15.7,19,20.5,10,14.3,1.7
,2010,10,28,9,0,0,30914,20101028,1026.8,3.5,0,75,-68.3,16,20.2,19.8,11.1,13.9,1.9
,2010,10,29,9,0,0,30914,20101029,1031.1,4.2,0,79,-71.4,15,25.9,22.8,7.4,14.1,1.4
,2010,10,30,9,0,0,30914,20101030,1035.1,5.2,0,70,-74.5,16.3,28,19.6,11.6,12.6,4
,2010,10,31,9,0,0,30914,20101031,1031,4.4,0,63,-77.6,14.9,24.9,18.3,5.9,9.9,3.3
,2010,11,1,9,0,0,30914,20101101,1030.4,4.1,0,63,-81.1,14.2,23.7,18.8,5.1,10.2,2.7
,2010,11,2,9,0,0,30914,20101102,1029.3,4,0,63,-85,14.6,25.9,18.8,7.7,10.2,2.6
,2010,11,3,9,0,0,30914,20101103,1026.5,3.2,0,76,-88.6,15.2,19.2,18.4,10.1,12.4,1.5
,2010,11,4,9,0,0,30914,20101104,1020.5,3.3,15.6,80,-78.5,14.3,24.6,20.2,5.7,13.4,2.1
,2010,11,5,9,0,0,30914,20101105,1008.5,3.7,0,94,-81.2,15.5,18.8,20.2,13.6,16.9,3.9
,2010,11,6,9,0,0,30914,20101106,1012.4,5.3,0,64,-85.1,14.1,29,19.5,8.8,9.7,3.3
,2010,11,7,9,0,0,30914,20101107,1020.8,4.8,0,59,-88.7,14,30.9,19.4,6.4,8.9,2.2
,2010,11,8,9,0,0,30914,20101108,1026.5,4.5,0,68,-91.9,14.6,28.7,20.7,6.9,12.1,1.7
,2010,11,9,9,0,0,30914,20101109,1031.9,4,0,68,-95.3,15.4,19.7,20.1,10.4,11.4,2.4
,2010,11,10,9,0,0,30914,20101110,1029.6,4.8,0,73,-98.4,15.9,27.6,21.1,10.1,13.5,2.1
,2010,11,11,9,0,0,30914,20101111,1022.1,3.3,0,79,-101.4,15.4,18.4,20.8,6.1,13,1.9
,2010,11,12,9,0,0,30914,20101112,1021.9,2.6,0,81,-104.2,16,15.5,19.7,11.4,15.2,2.7
,2010,11,13,9,0,0,30914,20101113,1027.7,4.8,0,72,-106.9,15.8,24.3,22.7,9.9,14,3.4
,2010,11,14,9,0,0,30914,20101114,1023.8,4.7,0,84,-108.2,17.4,22.2,22,15.7,17.4,5.6
,2010,11,15,9,0,0,30914,20101115,1017.1,4,0,87,-110.5,17.6,22.3,21.8,14.9,17.4,3.4
,2010,11,16,9,0,0,30914,20101116,1021.5,4.9,0,76,-112.9,17.8,25.2,23.4,14.7,15.6,2.6
,2010,11,17,9,0,0,30914,20101117,1021.8,5.4,0,73,-115,16.7,29.9,25.3,8.8,14.2,2
,2010,11,18,9,0,0,30914,20101118,1020.4,3.9,0,84,-116.9,17.9,23.1,24.2,11.2,17,1.9
,2010,11,19,9,0,0,30914,20101119,1021.4,3.8,0,74,-118.8,19.1,18.9,24.1,14.9,17.2,2.1
,2010,11,20,9,0,0,30914,20101120,1016,3.1,8.5,86,-112,19.2,13.9,23.7,18.1,20.5,2.5
,2010,11,21,9,0,0,30914,20101121,1010.3,4.6,0,88,-114.2,18.8,23,19.8,16.2,16.9,4.8
,2010,11,22,9,0,0,30914,20101122,1016.5,5.2,1.7,70,-113.6,17.6,26.8,22.6,10.6,13.7,3.1
,2010,11,23,9,0,0,30914,20101123,1025.9,3.9,0,78,-115.2,17.3,22.8,19.9,11.4,12.4,2.6
,2010,11,24,9,0,0,30914,20101124,1027.2,4.4,0,76,-117.2,16.9,25.8,21,9.4,12.4,2.1
,2010,11,25,9,0,0,30914,20101125,1022.1,5.1,0,71,-119.1,16.5,29.3,22.7,6.6,12.2,2.4
,2010,11,26,9,0,0,30914,20101126,1015.7,5.1,2.4,73,-118.1,18.2,25,24.9,12.7,15,1.5
,2010,11,27,9,0,0,30914,20101127,1018.6,5.6,0,68,-119.9,18.1,32.2,25.4,9.6,14.2,1.9
,2010,11,28,9,0,0,30914,20101128,1021.8,4.7,0,84,-120.4,18.8,23.1,26.1,12.9,17.1,1.8
,2010,11,29,9,0,0,30914,20101129,1021.7,3.5,0,88,-121.9,19.9,17.3,24.9,15.7,19.4,1.4
,2010,11,30,9,0,0,30914,20101130,1021.9,3.9,0,87,-123.1,19.7,18.2,24.5,15.7,17.4,2.1
,2010,12,1,9,0,0,30914,20101201,1021.5,4.5,0,80,-122,19.9,22.7,24.7,14.3,18,2.4
,2010,12,2,9,0,0,30914,20101202,1021.8,3.6,0,81,-123.2,19.8,16.4,23.3,15.5,16.5,1.5
,2010,12,3,9,0,0,30914,20101203,1020.8,4.3,1.4,74,-123.1,19.9,19.5,23.1,15.6,15.7,1.9
,2010,12,4,9,0,0,30914,20101204,1020.6,5.3,0,74,-124.6,20.4,25.9,24,15.9,16.8,2.3
,2010,12,5,9,0,0,30914,20101205,1018.7,4.8,0,75,-126.1,20.3,20.6,24,15.5,16,2.8
,2010,12,6,9,0,0,30914,20101206,1014.1,5.4,0,65,-127.5,19.2,25.5,23.7,10.8,13.9,3.9
,2010,12,7,9,0,0,30914,20101207,1014.5,5.4,0,75,-128.7,19.8,24.8,23.5,16.4,16,4
,2010,12,8,9,0,0,30914,20101208,1018.7,4,0,75,-129.9,19.5,20.9,22.4,12,15.1,2.1
,2010,12,9,9,0,0,30914,20101209,1020.6,4.8,0,71,-131.2,18.8,24,22.7,12.5,14.1,3.1
,2010,12,10,9,0,0,30914,20101210,1016,5.7,0,65,-132.3,18.3,31.5,23.6,9.3,13.4,3.5
,2010,12,11,9,0,0,30914,20101211,1009.9,4.8,0,62,-133.3,19.1,22.2,24,12.2,14,4.8
,2010,12,12,9,0,0,30914,20101212,1017.2,5.8,0,76,-134.3,20.3,26.6,28.5,17,17.8,2.4
,2010,12,13,9,0,0,30914,20101213,1021,4.7,0,74,-134.1,21,22,26.8,16,18.7,2.3
,2010,12,14,9,0,0,30914,20101214,1018.7,2.5,0,90,-133.8,20.9,11.1,24.9,16.8,21.1,1.5
,2010,12,15,9,0,0,30914,20101215,1018,5.7,0,76,-134.6,21.4,24.1,28.7,17.8,19.5,2.6
,2010,12,16,9,0,0,30914,20101216,1019.9,2.6,2.5,80,-133.2,21.2,10.1,20.9,18.6,18.1,4.5
,2010,12,17,9,0,0,30914,20101217,1014.8,2.2,4.7,87,-129.4,19.4,9.4,24.7,17.2,20.6,3.3
,2010,12,18,9,0,0,30914,20101218,1013.1,2.4,1.7,94,-128.9,20.4,10.5,24.1,19.3,23,2.4
,2010,12,19,9,0,0,30914,20101219,1013.2,1.4,32.3,86,-100.8,20.8,6.4,23,19.5,22.5,3
,2010,12,20,9,0,0,30914,20101220,1016.6,2.4,23.2,90,-80.5,20.5,10.3,24.4,18.9,21.9,2.4
,2010,12,21,9,0,0,30914,20101221,1017.3,5.9,0,80,-84.4,21.4,26.1,27.2,20.3,22.7,5.2
,2010,12,22,9,0,0,30914,20101222,1020.5,4.7,0,85,-88.1,22.2,19.9,27,20.9,23.8,4.6
,2010,12,23,9,0,0,30914,20101223,1023.4,6.2,0,71,-91.8,20.7,30.6,25,14.6,17,2.7
,2010,12,24,9,0,0,30914,20101224,1018.6,2.4,0,74,-94.6,19.7,12.3,20.8,11.4,15.7,2.9
,2010,12,25,9,0,0,30914,20101225,1018.7,4.6,0,63,-97.9,18.8,21.5,21.4,11.8,13,3.4
,2010,12,26,9,0,0,30914,20101226,1018.9,4.3,0,75,-101,18.2,22.2,23.1,8.7,14.5,2.2
,2010,12,27,9,0,0,30914,20101227,1017.9,3.8,0,75,-104.1,18.4,21.4,25.5,9.4,16.8,2.3
,2010,12,28,9,0,0,30914,20101228,1007.4,1.6,10.6,87,-96.3,20.5,6.9,23.2,18.2,23,5.6
,2010,12,29,9,0,0,30914,20101229,1022.8,6.3,0,68,-99.5,18.2,31.6,24.1,11.4,13.7,2.1
,2010,12,30,9,0,0,30914,20101230,1021.2,4.4,0,72,-102.5,19.5,23.3,23.6,14.1,16.5,3
,2010,12,31,9,0,0,30914,20101231,1014.3,5.5,0,80,-105.4,20.5,25.8,25.6,16.1,19.2,2.6
,2011,1,1,9,0,0,30914,20110101,1015.9,5.7,0,70,-109.9,19.7,28.4,24,12.6,15.5,2.9
,2011,1,2,9,0,0,30914,20110102,1021.8,5.7,0,78,-112.6,20.5,29.7,26.4,12.7,18,2.1
,2011,1,3,9,0,0,30914,20110103,1019.9,6.1,0,72,-115.1,20.8,31.9,28.3,12.3,18,1.7
,2011,1,4,9,0,0,30914,20110104,1017.6,4.2,0,78,-117.4,21.7,17.8,27,17.5,19.8,1.6
,2011,1,5,9,0,0,30914,20110105,1016.7,6.3,0,68,-117.4,22.1,26.8,25.8,17,17.9,2.9
,2011,1,6,9,0,0,30914,20110106,1014.8,4.1,0,79,-119,22.3,20.1,26.1,18,21.5,2.8
,2011,1,7,9,0,0,30914,20110107,1015.6,5.3,0,81,-120.9,21.9,24,28.9,17.4,22.8,2.5
,2011,1,8,9,0,0,30914,20110108,1017.6,6.6,0,72,-122.6,21.2,31.3,27.6,14,17,2.5
,2011,1,9,9,0,0,30914,20110109,1023.4,6.3,0,61,-124.5,21,28.3,25.1,14.7,13,3.3
,2011,1,10,9,0,0,30914,20110110,1022.5,5.4,0,61,-126.2,20.9,25.3,25.5,12.6,13.3,2.2
,2011,1,11,9,0,0,30914,20110111,1021.6,6.4,0,55,-127.7,20.8,27.6,25.9,15.9,12.2,2.8
,2011,1,12,9,0,0,30914,20110112,1019.2,5.2,0,69,-129.2,21.1,21.9,25.7,13.9,16.3,3.6
,2011,1,13,9,0,0,30914,20110113,1016.3,5.4,0,64,-129.7,20.7,22.3,25.4,12.7,14,2.4
,2011,1,14,9,0,0,30914,20110114,1020.7,5,0,74,-130.9,20.3,24,25.8,12.2,17.4,2
,2011,1,15,9,0,0,30914,20110115,1022.1,5.8,0,74,-132.1,21.7,27.6,27.6,15.8,18.5,2.4
,2011,1,16,9,0,0,30914,20110116,1014.8,5.8,0,71,-133.3,20.9,29.9,27.4,12.4,17.4,2.3
,2011,1,17,9,0,0,30914,20110117,1012.7,5,7,77,-126.3,20.8,23.3,29.5,11.7,17.5,1.7
,2011,1,18,9,0,0,30914,20110118,1005.6,2.7,11.3,89,-117.9,22,11.6,27.7,18.5,24.8,4.1
,2011,1,19,9,0,0,30914,20110119,1001.2,6,0,81,-119.9,21.9,25.6,24.9,20.2,20.2,5.1
,2011,1,20,9,0,0,30914,20110120,1011.5,6.2,0,67,-121.9,19.5,30.2,26.1,10.9,14.8,2.8
,2011,1,21,9,0,0,30914,20110121,1017.5,5.3,20.3,58,-108.1,20,20.9,24.9,14.6,13.4,4.2
,2011,1,22,9,0,0,30914,20110122,1012.7,2.3,53.2,82,-58.5,19.4,6.7,21.2,15.1,16.9,3.4
,2011,1,23,9,0,0,30914,20110123,999.5,2.3,41.2,95,-23.7,16.9,7.4,24.4,15.1,18.7,6.3
,2011,1,24,9,0,0,30914,20110124,996.6,2.5,5.4,90,-22.4,19.4,9.7,21.8,16.3,20,6.1
,2011,1,25,9,0,0,30914,20110125,1014.9,2.8,0,87,-26.5,19.8,11.9,24.1,17.2,19.3,1.5
,2011,1,26,9,0,0,30914,20110126,1020.4,5.7,0,82,-31.2,20.2,26.3,27.8,16.7,20.4,1.6
,2011,1,27,9,0,0,30914,20110127,1017.9,5.8,0,81,-35.8,19.9,27.3,26.9,13.7,17.3,2.3
,2011,1,28,9,0,0,30914,20110128,1015,3.2,131.4,76,44.9,21.1,11.1,23.2,16.6,19.3,3.7
,2011,1,29,9,0,0,30914,20110129,1000.8,4.7,0,80,-8.9,19.3,21.8,22.3,17.2,19.1,6.2
,2011,1,30,9,0,0,30914,20110130,1020.9,4.9,0,68,-13.7,18.3,22.7,22.3,11.9,14,3.3
,2011,1,31,9,0,0,30914,20110131,1015.3,3.1,0,74,-17.8,18.8,10.9,22.6,14.8,16.2,5.1
,2011,2,1,9,0,0,30914,20110201,1020.2,6,0,74,-22,18.8,29.2,24.4,15.1,15.4,3.5
,2011,2,2,9,0,0,30914,20110202,1021.3,4.8,0,81,-26.2,18.8,22.2,26.1,12.5,16.8,3.5
,2011,2,3,9,0,0,30914,20110203,1020.4,2.1,0,90,-29.8,20.9,9.7,25.3,16.8,23.2,3
,2011,2,4,9,0,0,30914,20110204,1018.1,2.9,0,86,-34.1,21.4,9.8,25.6,20.2,22.4,4.1
,2011,2,5,9,0,0,30914,20110205,1021.3,5,0,88,-38.4,22.1,21.5,28.5,20.9,24.8,3.3
,2011,2,6,9,0,0,30914,20110206,1021.8,4.4,0,82,-42.6,21.8,18.8,27.1,17.8,22,2.6
,2011,2,7,9,0,0,30914,20110207,1015.5,2.7,0,83,-46.7,22.2,11.8,25.6,18.7,21.6,1.7
